algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario,safety_overridden,active_set_size,q_next_est
raucb_plus,2,1,800.0,5000,50,1.4,0.0,0.0,0.0,0,0.1,10.0,0.05,0,0,1.3638625779259625,1091.0900623407701,1.3638625779259628,0.0,1.3638625779259625,0.038300000596791506,4.99,1.39,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,0,121,0.07500000000000001
raucb_plus,2,2,800.0,5000,50,1.7673469387755103,0.0,0.0,0.0,0,0.1,10.0,0.05,0,5,1.7366937616059157,1389.3550092847327,1.736693761605916,0.0,1.7366937616059157,0.028700000257231295,4.99,1.7573469387755103,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,0.25867346938775515
raucb_plus,2,3,800.0,5000,50,2.1346938775510207,0.0,0.0,0.0,0,0.1,10.0,0.05,0,10,2.002620508419028,1602.0964067352224,2.002620508419028,0.0,2.002620508419028,0.0278999941656366,4.99,2.124693877551021,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,0.44234693877551023
raucb_plus,2,4,800.0,5000,50,2.502040816326531,0.0,0.0,0.0,0,0.1,10.0,0.05,0,15,2.5820261854625763,2065.620948370061,2.582026185462576,0.0,2.5820261854625763,0.0838999985717237,4.99,2.492040816326531,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,0.6260204081632654
raucb_plus,2,5,800.0,5000,50,2.869387755102041,0.0,0.0,0.0,0,0.1,10.0,0.05,0,20,2.916596048703903,2333.2768389631224,2.916596048703903,0.0,2.916596048703903,0.018400009139440954,4.99,2.8593877551020412,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,0.8096938775510205
raucb_plus,2,6,800.0,5000,50,3.236734693877551,0.0,0.0,0.0,0,0.1,10.0,0.05,0,25,3.21046355203416,2568.370841627328,3.21046355203416,0.0,3.21046355203416,0.023300002794712782,4.99,3.2267346938775514,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,0.9933673469387756
raucb_plus,2,7,800.0,5000,50,3.6040816326530614,0.0,0.0,0.0,0,0.1,10.0,0.05,0,30,3.6327719619894445,2906.2175695915557,3.6327719619894445,0.0,3.6327719619894445,0.01920000067912042,4.99,3.5940816326530616,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,1.1770408163265307
raucb_plus,2,8,800.0,5000,50,3.9714285714285715,0.0,0.0,0.0,0,0.1,10.0,0.05,0,35,3.9754891049184544,3180.3912839347636,3.9754891049184544,0.0,3.9754891049184544,0.0168999977177009,4.99,3.9614285714285717,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,1.3607142857142858
raucb_plus,2,9,800.0,5000,50,4.338775510204082,0.0,0.0,0.0,0,0.1,10.0,0.05,0,40,4.301084368382879,3440.867494706303,4.301084368382879,0.0,4.301084368382879,0.016299993149004877,4.99,4.328775510204082,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,1.5443877551020408
raucb_plus,2,10,800.0,5000,50,4.706122448979592,0.0,0.0,0.0,0,0.1,10.0,0.05,0,45,4.745000821535894,3796.0006572287148,4.745000821535894,0.0,4.745000821535894,0.11979999544564635,4.99,4.696122448979592,task3_raucb_plus_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure,1,121,1.728061224489796
