algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario,safety_overridden,active_set_size,q_next_est
raucb_plus,1,1,800.0,2000,50,1.4,0.0,0.0,0.0,0,0.1,10.0,0.05,0,0,1.4310809071750579,1144.8647257400462,1.4310809071750576,0.0,1.4310809071750579,0.040400002035312355,4.99,1.39,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,0,121,0.07500000000000001
raucb_plus,1,2,800.0,2000,50,1.7673469387755103,0.0,0.0,0.0,0,0.1,10.0,0.05,0,5,1.7738687925846797,1419.0950340677437,1.7738687925846797,0.0,1.7738687925846797,0.023100001271814108,4.99,1.7573469387755103,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.25867346938775515
raucb_plus,1,3,800.0,2000,50,2.1346938775510207,0.0,0.0,0.0,0,0.1,10.0,0.05,0,10,2.059536015970803,1647.6288127766425,2.059536015970803,0.0,2.059536015970803,0.018100006855092943,4.99,2.124693877551021,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.44234693877551023
raucb_plus,1,4,800.0,2000,50,2.502040816326531,0.0,0.0,0.0,0,0.1,10.0,0.05,0,15,2.537308609660187,2029.8468877281498,2.537308609660187,0.0,2.537308609660187,0.021400002879090607,4.99,2.492040816326531,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.6260204081632654
raucb_plus,1,5,800.0,2000,50,2.869387755102041,0.0,0.0,0.0,0,0.1,10.0,0.05,0,20,2.881706483720242,2305.3651869761934,2.881706483720242,0.0,2.881706483720242,0.016699996194802225,4.99,2.8593877551020412,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.8096938775510205
raucb_plus,1,6,800.0,2000,50,3.236734693877551,0.0,0.0,0.0,0,0.1,10.0,0.05,0,25,3.199887032109537,2559.9096256876296,3.199887032109537,0.0,3.199887032109537,0.02549999044276774,4.99,3.2267346938775514,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.9933673469387756
raucb_plus,1,7,800.0,2000,50,3.6040816326530614,0.0,0.0,0.0,0,0.1,10.0,0.05,0,30,3.6231375378628794,2898.5100302903033,3.6231375378628794,0.0,3.6231375378628794,0.06479999865405262,4.99,3.5940816326530616,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.1770408163265307
raucb_plus,1,8,800.0,2000,50,3.9714285714285715,0.0,0.0,0.0,0,0.1,10.0,0.05,0,35,3.9796571912378753,3183.7257529903004,3.9796571912378753,0.0,3.9796571912378753,0.022499996703118086,4.99,3.9614285714285717,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.3607142857142858
raucb_plus,1,9,800.0,2000,50,4.338775510204082,0.0,0.0,0.0,0,0.1,10.0,0.05,0,40,4.343482135036858,3474.785708029486,4.343482135036858,0.0,4.343482135036858,0.01920000067912042,4.99,4.328775510204082,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.5443877551020408
raucb_plus,1,10,800.0,2000,50,4.706122448979592,0.0,0.0,0.0,0,0.1,10.0,0.05,0,45,4.697543561045382,3758.0348488363056,4.697543561045382,0.0,4.697543561045382,0.017600003047846258,4.99,4.696122448979592,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.728061224489796
raucb_plus,1,11,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.017335649330622,4013.8685194644977,5.017335649330622,0.0,5.017335649330622,0.016099991626106203,4.99,4.99,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.875
raucb_plus,1,12,800.0,2000,50,1.4,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,0,1.3439936221805289,1075.194897744423,1.3439936221805289,0.0,1.3439936221805289,0.016399993910454214,4.99,1.3808163265306121,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.0
raucb_plus,1,13,800.0,2000,50,1.7673469387755103,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,5,1.74001776790647,1392.014214325176,1.74001776790647,0.0,1.74001776790647,0.015900004655122757,4.99,1.7481632653061225,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.14387755102040817
raucb_plus,1,14,800.0,2000,50,2.1346938775510207,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,10,2.091404238447634,1673.1233907581072,2.091404238447634,0.0,2.091404238447634,0.016399993910454214,4.99,2.115510204081633,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.32755102040816325
raucb_plus,1,15,800.0,2000,50,2.502040816326531,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,15,2.5127994534888747,2010.2395627910998,2.5127994534888747,0.0,2.5127994534888747,0.023500004317611456,4.99,2.482857142857143,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.5112244897959184
raucb_plus,1,16,800.0,2000,50,2.869387755102041,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,20,2.852190187006736,2281.7521496053887,2.8521901870067357,0.0,2.852190187006736,0.01930000144056976,4.99,2.8502040816326533,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.6948979591836735
raucb_plus,1,17,800.0,2000,50,3.236734693877551,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,25,3.202928182859909,2562.3425462879272,3.202928182859909,0.0,3.202928182859909,0.017400001524947584,4.99,3.2175510204081634,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.8785714285714286
raucb_plus,1,18,800.0,2000,50,3.6040816326530614,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,30,3.5458025360658314,2836.642028852665,3.5458025360658314,0.0,3.5458025360658314,0.016600009985268116,4.99,3.5848979591836736,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.0622448979591836
raucb_plus,1,19,800.0,2000,50,3.9714285714285715,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,35,3.9393852859282403,3151.508228742592,3.9393852859282403,0.0,3.9393852859282403,0.016299993149004877,4.99,3.9522448979591838,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.2459183673469387
raucb_plus,1,20,800.0,2000,50,4.338775510204082,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,40,4.319998945760611,3455.999156608489,4.319998945760611,0.0,4.319998945760611,0.015700003132224083,4.99,4.319591836734694,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.4295918367346938
raucb_plus,1,21,800.0,2000,50,4.706122448979592,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,45,4.6731586302452355,3738.5269041961883,4.6731586302452355,0.0,4.6731586302452355,0.015500001609325409,4.99,4.686938775510204,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.613265306122449
raucb_plus,1,22,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.19183673469387758,10.0,0.05,5,49,5.045519517250523,4036.415613800418,5.045519517250523,0.0,5.045519517250523,0.015600002370774746,4.99,4.980816326530612,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.760204081632653
raucb_plus,1,23,800.0,2000,50,1.4,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,0,1.4219688688265142,1137.5750950612114,1.4219688688265142,0.0,1.4219688688265142,0.016000005416572094,4.99,1.3716326530612244,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.0
raucb_plus,1,24,800.0,2000,50,1.7673469387755103,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,5,1.6034214678884364,1282.7371743107492,1.6034214678884364,0.0,1.6034214678884364,0.016999998479150236,4.99,1.7389795918367348,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.02908163265306124
raucb_plus,1,25,800.0,2000,50,2.1346938775510207,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,10,2.0118758683138616,1609.5006946510894,2.0118758683138616,0.0,2.0118758683138616,0.016699996194802225,4.99,2.1063265306122454,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.21275510204081632
raucb_plus,1,26,800.0,2000,50,2.502040816326531,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,15,2.4649348647849973,1971.9478918279979,2.4649348647849973,0.0,2.4649348647849973,0.01679999695625156,4.99,2.4736734693877556,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.3964285714285715
raucb_plus,1,27,800.0,2000,50,2.869387755102041,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,20,2.819910887584448,2255.9287100675583,2.819910887584448,0.0,2.819910887584448,0.052100003813393414,4.99,2.8410204081632657,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.5801020408163267
raucb_plus,1,28,800.0,2000,50,3.236734693877551,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,25,3.2190494968137067,2575.2395974509654,3.2190494968137067,0.0,3.2190494968137067,0.023599990527145565,4.99,3.208367346938776,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.7637755102040817
raucb_plus,1,29,800.0,2000,50,3.6040816326530614,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,30,3.586580382265414,2869.2643058123313,3.586580382265414,0.0,3.586580382265414,0.018499995348975062,4.99,3.575714285714286,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,0.9474489795918368
raucb_plus,1,30,800.0,2000,50,3.9714285714285715,0.0,0.0,0.0,0,0.2836734693877551,10.0,0.05,10,35,4.0489531622423485,3239.162529793879,4.0489531622423485,0.0,4.0489531622423485,0.017000013031065464,4.99,3.9430612244897962,task3_raucb_plus_V800.0_w2000_g50_T2000_s1,exp_1,bandit_stationary_pure,1,121,1.131122448979592
